ทำร้าย;tʰam ráːj;ធ្វើ​ឱ្យ​គ្រោះថ្នាក់​, ប៉ះ​ពាល់​ដល់
รายงาน;raːj ŋaːn;របាយ​ការណ៍
ประสบการณ์;pràʔ sòp kaːn;មាន​បទ​ពិសោធ
พ้น;pʰón;សុវត្ថិភាព​ពី​ការ​, នឹង​មាន​ហួស​ពី​ការ​, ឆ្លង​ដោយ
จากนั้น;tɕàːk nán;ពី​នោះ
รูปแบบ;rûːp bɛ̀ːp;រចនា​ប័​ទ្ម
คุย;kʰuj;និយាយ​, ជជែក​កំសាន្ត
แผ่นดิน;pʰɛ̀n din;ដី​ធ្លី
คดี;kʰá diː;មាន​ករណី
อัตรา;ʔàt raː;អត្រា​ការ​ប្រាក់
ตำรา;tam raː;សៀវភៅ​ដៃ​, សៀវភៅ​, រូបមន្ត
หมาย;mǎːj;មាន​ន័យ​, គោល​បំណង
เชิญ;tɕʰɤːn;សូម​អញ្ជើញ
ตอนนี้;tɔːn níː;ឥឡូវ​នេះ
เหล็ก;lèk;ដែក​ថែ​ប​ដែក​,
ช้าง;tɕʰáːŋ;សត្វ​ដំរី
ถัง;tʰǎŋ;ធុង
เช่นนี้;tɕʰên níː;ដូច​​​នេះ
พลัง;pʰá laŋ;ថាមពល អំណាច
อันตราย;ʔan tà raːj;គ្រោះ​ថ្នាក់
บังคับ;baŋ kʰáp;កម្លាំង​, ពាក្យ​បញ្ជា
เน้น;nén;បាន​បញ្ជាក់​, ភាព​តានតឹង
อุตสาหกรรม;ʔùt sǎː hàʔ kam;វិស័យ​ឧស្សាហកម្ម
นอกจากนี้;nɔ̂ːk tɕàːk níː;នៅ​ក្នុង​ការ​បន្ថែម​ទៅ​នេះ
ดิฉัน;dìʔ tɕʰǎn;ខ្ញុំ (ភេទ​ស្រី​)
กอง;kɔːŋ;កងទ័ព​, កម្លាំង
เที่ยว;tʰîːaw;ដំណើរ​ទស្សនកិច្ច​, និង​នៅ​លើ​ការ​ធ្វើ​ដំណើរ
ถ่าย;tʰàːj;រូបថត​, ឆក់​, ផ្ទេរ
ที่ดิน;tʰîː din;ដី​ធ្លី
ส่งเสริม;sòŋ sɤ̌ːm;លើក​កម្ពស់​, លើក​ទឹក​ចិត្ត
ปลอดภัย;plɔ̀ːt pʰaj;មាន​សុវត្ថិភាព
บันทึก;ban tʰɯ́k;ថតសម្លេង, កំណត់​ត្រា
เจ้าหน้าที่;tɕâw nâː tʰîː;បុគ្គលិក បុគ្គលិក​ការិយាល័យ
สบาย;sà baːj;មាន​ផា​សុខភាព
ขัด;kʰàt;ប៉ូឡូញ​, ដុស​, បង្អាក់​, ប្រឆាំង​នឹង
มิตร;mít;មិ​ត្ដ​ភក្ដិ​, សម្ព័ន្ធមិត្ត
ในขณะที่;naj kʰà nàʔ tʰîː;ខណៈ​ពេល​ដែល​ការ
สมบัติ;sǒm bàt;ទ្រព្យ​ស​ម្ប​ត្ដិ​, អចលន​ទ្រព្យ​, ទ្រព្យ​ស​ម្ប​ត្ដិ​, ទ្រព្យ​សកម្ម
พร้อมกับ;pʰrɔ́ːm kàp;រួម​ជា​មួយ​នឹង
ปริมาณ;pà ríʔ maːn;ចំនួន​ទឹកប្រាក់​, បរិមាណ​, ការ​ផ្គត់ផ្គង់
หรอก;rɔ̀ːk;ពិត​ណាស់​មិន​មែន​, ជា​ការ​ពិត​ណាស់​មិន​បាន
รายได้;raːj dâj;ប្រាក់​ចំណូល​, ប្រាក់​ចំណូល
เสา;sǎw;បង្គោល​, សសរ​ស្ត​ម្ភ
ว่าง;wâːŋ;ឥត​គិត​ថ្លៃ​, អាច​ប្រើ​បាន​, ទទេ
ศาล;sǎːn;តុលាការ​បាន
กระบวนการ;kràʔ buːan kaːn;ដំណើរ​ការ
ฝรั่ง;fà ràŋ;មនុស្ស​ម្នាក់​ដែល​លោក​ខាង​លិច​, ត្របែក
แถว;tʰɛ̌ːw;ជួរ​ដេក​, តំបន់​ដែល
โทษ;tʰôːt;ស្តី​បន្ទោស​, ដាក់​​​ទោស
คลื่น;kʰlɯ̂ːn;បក់​, ប្រេកង់
เพิ่ง;pʰɤ̂ːŋ;គ្រាន់​តែ​ជា​ការ
หนู;nǔː;ក​ណ្តុ​រ​, ក​ណ្តុ​រ​, (សព្វនាម​មួយ​)
สูงสุด;sǔːŋ sùt;អតិបរមា
ความหมาย;kʰwaːm mǎːj;មាន​ន័យ​ថា
รายละเอียด;raːj láʔ ʔìːat;លម្អិត
พัน;pʰan;ពាន់ ការ​ចង
แก;kɛː;គាត់​, គាត់​ផង នាង​របស់​នាង
ประเด็น;pràʔ den;បញ្ហា, មាន​ករណី
จิต;tɕìt;ចិត្ត​, ផ្លូវ​ចិត្ដ
คราว;kʰraːw;ពេល​វេលា​, ឱកាស
แทบ;tʰɛ̂ːp;ស្ទើរ​តែ
ผิว;pʰǐw;ស្បែក
วงศ์;woŋ;គ្រួសារ ពូជពង្ស​, រាជវង្ស
ละเอียด;láʔ ʔìːat;លម្អិត
เชิง;tɕʰɤːŋ;ឥរិយាបថ​, មូលដ្ឋាន
ฉาก;tɕʰàːk;កន្លែង​កើតហេតុ​, ការ៉េ
เกาะ;kɔ̀ʔ;កោះ​មួយ​, ចាប់​យក​, ភ្ជាប់
มิได้;míʔ dâj;មិន​អាច
ฝีมือ;fǐː mɯː;ការ​ជំនាញ​, សិប្បកម្ម
ก้าว;kâːw;ដើម្បី​ផ្លាស់ទី​ទៅ​មុខ​, ជំហាន
ศาสนา;sàːt sà nǎː;សាសនា
งดงาม;ŋót ŋaːm;ស្រស់​ស្អាត
ความสำคัญ;kʰwaːm sǎm kʰan;សារៈ​សំខាន់
กระจาย;kràʔ tɕaːj;ការ​រីក​រាល​ដាល
ภาวะ;pʰaː wáʔ;លក្ខខណ្ឌ​, អត្ថិភាព
เด็ดขาด;dèt kʰàːt;ដាច់ខាត​, ជា​ការ​ពិត
ปกครอง;pòk kʰrɔːŋ;គ្រប់គ្រង​, គ្រប់គ្រង
ชั่ว;tɕʰûːa;អំពើ​អាក្រក់
ข้าพเจ้า;kʰâː pʰá tɕâw;ខ្ញុំ (ដោយ​ប្រជាជន​នៃ​ទីតាំង​ខ្ពស់​)
แนวทาง;nɛːw tʰaːŋ;វិធី​, ផ្លូវ​, ជា​ការ​ពិត​ណាស់
องค์กร;ʔoŋ kɔːn;អង្គការ
พิสูจน์;pʰíʔ sùːt;បញ្ជាក់​ថា​, បង្ហាញ​ពី
ร้อยละ;rɔ́ːj láʔ;ចំនួន​ភាគរយ
ผสม;pʰà sǒm;លាយ​, ការ​រួម​បញ្ចូល​គ្នា
มีชื่อ;miː tɕʰɯ̂ː;ផង​ដែរ​ដែល​គេ​ស្គាល់​ថា
กิจการ;kìt tɕà kaːn;សកម្មភាព
กลิ่น;klìn;ក្លិន
แม่น้ำ;mɛ̂ː náːm;ទឹក​ទន្លេ
แม้ว่า;mɛ́ː wâː;បើ​ទោះ​បី​ជា
สงสัย;sǒŋ sǎj;ជន​សង្ស័យ​ម្នាក់
นคร;ná kʰɔːn;ទីក្រុង
โทรทัศน์;tʰoː rá tʰát;ទូរ​ទ​ស្ស​ន៍
เพศ;pʰêːt;ការ​រួម​ភេទ (យែ​ន​ឌ័​រ​ជី​វ​សា​ស្រ្ត​)
เติบโต;tɤ̀ːp toː;កំណើន​សេដ្ឋកិច្ច
เพราะว่า;pʰrɔ́ʔ wâː;ដោយ​សារ​តែ​ការ
ตำรวจ;tam rùːat;ប៉ូ​លី​ស​បាន
ความสำเร็จ;kʰwaːm sǎm rèt;ការ​ទទួល​បាន​ជោគជ័យ
เด่น;dèn;ឆ្នើម
แพทย์;pʰɛ̂ːt;គ្រូពេទ្យ
ประกอบด้วย;pràʔ kɔ̀ːp dûaj;មាន, សមាសភាព​នៃ
นึก;nɯ́k;សញ្ជឹង​គិត​អំពី​, គិត
อนุญาต;ʔà núʔ jâːt;មាន​ការ​អនុញ្ញាត​, ដើម្បី​អនុញ្ញាត​ឱ្យ
มาตรฐาน;mâːt tràʔ tʰǎːn;ដា លក្ខណៈ​វិនិច្ឆ័យ
รส;rót;រសជាតិ
เป้าหมาย;pâw mǎːj;គ្រាប់​បាល់​, កំណត់​គោល​ដៅ​, ប៉ង
วาด;wâːt;គូរ​, បង្ហាញ​ប្រភេទ​រូបភាព
ทดลอง;tʰót lɔːŋ;ពិសោធន៍​, ដើម្បី​ដក​ពិសោធន៍​, ដើម្បី​សាកល្បង
ภายใต้;pʰaːj tâːj;ក្រោម​ការ
แทนที่;tʰɛːn tʰîː;ជំនួស​វិញ
สมอง;sà mɔ̌ːŋ;ខួរ​ក្បាល
แท้จริง;tʰɛ́ː tɕiŋ;ជា​ការ​ពិត​! ជា​ការ​ពិត
ระเบียบ;ráʔ bìːap;លំដាប់​, បទ​ប្ប​ញ្ញ​ត្តិ​, ក្នុង​ប្រព័ន្ធ
ผลงาน;pʰǒn ŋaːn;ការ​ទទួល​បាន​ជោគជ័យ​! ស្នាដៃ​, សមិទ្ធិ​ផល
หลังจากนั้น;lǎŋ tɕàːk nán;បន្ទាប់មក
วิทยาศาสตร์;wít tʰá jaː sàːt;ផ្នែក​វិទ្យា​សា​ស្រ្ត
ทุกข์;tʰúk;ការ​រង​ទុក្ខវេទនា
ความผิด;kʰwaːm pʰìt;វា​ជា​កំហុស​, មាន​កំហុស
อย่างยิ่ง;jàːŋ jîŋ;ខ្លាំង​ណាស់
ต่อสู้;tɔ̀ː sûː;ការ​ប្រយុទ្ធ​គ្នា​, ប្រយុទ្ធ
สถานการณ์;sà tʰǎːn ná kaːn;ស្ថានភាព​នៅ​, ព្រឹ​ត្ត​ការណ៍
ร้าย;ráːj;អំពើ​អាក្រក់
ผี;pʰǐː;ខ្មោច
หมายความ;mǎːj kʰwaːm;មាន​ន័យ​ថា
รับผิดชอบ;ráp pʰìt tɕʰɔ̂ːp;ការ​ទទួល​ខុស​ត្រូវ
แน่;nɛ̂ː;ប្រាកដ​ថា​, ជាក់លាក់
สอบ;sɔ̀ːp;ការ​ប្រឡង
นั่นเอง;nân ʔeːŋ;មាន​, ប្រាកដ​ណាស់
ภายหลัง;pʰaːj lǎŋ;បន្ទាប់​ពី​ការ
เพียงพอ;pʰiːaŋ pʰɔː;គ្រប់គ្រាន់
แท้;tʰɛ́ː;ពិតប្រាកដ
ชื่อเสียง;tɕʰɯ̂ː sǐːaŋ;កេរ្តិ៍​ឈ្មោះ
กาย;kaːj;រាងកាយ
ล่วงหน้า;lûːaŋ nâː;នៅ​ក្នុង​ជាមុន​ជា​មុន
แล;lɛː;សម្លឹង​មើល​ទៅ​! មើល​, ជា​ការ​ពិត
ต่อเนื่อง;tɔ̀ː nɯ̂ːaŋ;ដើម្បី​បន្ត​អនុវត្ត​នៅ​លើ​, ជា​បន្ត
ดูเหมือน;duː mɯ̌ːan;ហាក់​ដូច​ជា
ทั้งสิ้น;tʰáŋ sîn;ទាំងមូល​, ទាំងអស់​, ទាំង​មូល
โดน;doːn;បុក​, (សំ​លេង​អ​កម្ម​)
เสริม;sɤ̌ːm;បន្ថែម​, បន្ថែម
ปัญญา;pan jaː;អង្គ​, ប្រាជ្ញា ការ​ស៊ើបការណ៍​សម្ងាត់
ชา;tɕʰaː;តែ
คำสั่ง;kʰam sàŋ;ពាក្យ​បញ្ជា
คา;kʰaː;ដើម្បី​ឱ្យ​រាំង​ស្ទះ​ដល់​ការ​, ត្រូវ​បាន​ជាប់​គាំង
สมบูรณ์;sǒm buːn;បំពេញ​, ល្អ​ឥត​ខ្ចោះ
หน่วยงาน;nùaj ŋaːn;វិទ្យាស្ថាន
คุ้นเคย;kʰún kʰɤːj;ស៊ាំ​, ជិតស្និទ្ធ
ประธาน;pràʔ tʰaːn;ប្រធានាធិបតី​, ប្រធាន
กรรม;kam;ការ​ប្រ​ព្រឹ​ត្ដ​, កម្ម
ฐาน;tʰǎːn;មូលដ្ឋាន
นาม;naːm;ឈ្មោះ នាម​មួយ
เรียง;riːaŋ;រៀបចំ​ឱ្យ​មាន​, លំដាប់​, តែង
เหล่านั้น;làw nán;អ្នក​ទាំងនោះ
เคารพ;kʰaw róp;ការ​គោរព​, ក្នុង​ការ​គោរព
แจ้ง;tɕɛ̂ːŋ;ជូន​ដំណឹង
กรม;krom;នាយកដ្ឋាន (រដ្ឋាភិបាល​)
กฎ;kòt;គ្រប់គ្រង​, បទ​ប្ប​ញ្ញ​ត្តិ
รอง;rɔːŋ;អនុវិទ្យាល័យ​អនុប្រធាន​, ការ​គាំទ្រ​ពី​ខាង​ក្រោម
ยื่น;jɯ̂ːn;ឈាន​ដល់​, លៀន
ระบาย;ráʔ baːj;ថ្នាំលាប​ការ​ចេញ​ផ្សាយ​,
ยาม;jaːm;យាម​, ពេល​វេលា
พักผ่อน;pʰák pʰɔ̀ːn;នៅ​សល់
เอกชน;ʔèːk kà tɕʰon;ជា​ឯកជន
พฤติกรรม;pʰrɯ́ʔ tìʔ kam;ឥរិយា​បទ
ภัย;pʰaj;គ្រោះ​មហន្ត​រាយ
สื่อ;sɯ̀ː;ប្រព័ន្ធ​ផ្សព្វផ្សាយ
อุปกรณ์;ʔùʔ pà kɔːn;គ្រឿង​បរិ​ក្ខា
จังหวะ;tɕaŋ wàʔ;ចង្វាក់បេះដូង​, ឱកាស​ដែល​សមរម្យ
ท่า;tʰâː;ទីតាំង​, ឥរិយាបថ
เกษตร;kà sèːt;ធ្វើ​កសិកម្ម​ហើយ ដី​ដាំដុះ
สถานี;sà tʰǎː niː;ស្ថា​នី​យ៍
ที่ผ่านมา;tʰîː pʰàːn maː;មុន
จำกัด;tɕam kàt;Ltd ., កំណត់​ការ​, បង្ខាំង​, ន
เทคโนโลยี;tʰêːk noː loː jiː;ប​ច្ចេ​ក​វិទ្យា
สำนักงาน;sǎm nák ŋaːn;កា​រិ​យា​ល័​, ការិយាល័យ
อาคาร;ʔaː kʰaːn;អគារ
ดาว;daːw;តារា
ซา;saː;ស្រក​, ស្រក​, បន្ថយ​ការ​ធ្លាក់​ចុះ
ท้องถิ่น;tʰɔ́ːŋ tʰìn;ក្នុង​តំបន់
เช่นนั้น;tɕʰên nán;ដូច​​​, ដូច​​​នោះ
นิสัย;níʔ sǎj;ទម្លាប់​, ភាព​, ឥរិយា​បទ
เสียก่อน;sǐːa kɔ̀ːn;មុន​, ទុកជាមុន
ปัจจัย;pàt tɕaj;កត្តា​, ប​ណ្តា​ល​ឱ្យ
ฝึก;fɯ̀k;រថភ្លើង​, ការ​អនុវត្តន៍
สยาม;sà jǎːm;សៀម
ประวัติศาสตร์;pràʔ wàt sàːt;ប្រវត្តិ​សា​ស្រ្ត
